Lab,Experiment,Date,Tech,Strain,Compound,Trial,Age,Sample,Video,Worm,Wave,Body,Asymmetry,Stretch,Curling,Travel,Brush,Activity,SwimmingScore,SwimmingScoreMean,AdjSwimmingScore
Driscoll,DC_121619,12/16/19,4,MY16,H2O,2,12,Sample_4 MY16 D15 CTRL 2_2_5,4 MY16 D15 CTRL 2_2,2,28.167126,0.784804,0.047746,0.595357,0.664207,2.061079,0.07701,110.082827,4.92500020259355,5.37901970202689,-0.454019499433341
Driscoll,DC_121619,12/16/19,4,MY16,H2O,2,12,Sample_4 MY16 D15 CTRL 2_2_5,4 MY16 D15 CTRL 2_2,3,33.444969,0.367158,0.034708,0.450092,0,3.747802,0.102504,107.963673,4.2872926736887,5.37901970202689,-1.09172702833818
Driscoll,DC_121619,12/16/19,4,MY16,H2O,2,12,Sample_4 MY16 D15 CTRL 2_2_5,4 MY16 D15 CTRL 2_2,4,14.589287,1.022227,0.029237,0.50395,0.782123,1.408248,0.049401,36.672095,3.64553215923035,5.37901970202689,-1.73348754279654
Driscoll,DC_121619,12/16/19,4,MY16,H2O,2,12,Sample_4 MY16 D15 CTRL 2_2_5,4 MY16 D15 CTRL 2_2,5,7.325388,1.80629,0.011915,0.385152,0,0.500812,0.031453,12.025213,3.29853824732529,5.37901970202689,-2.0804814547016
Driscoll,DC_121619,12/16/19,4,MY16,H2O,2,12,Sample_4 MY16 D15 CTRL 2_3_5,4 MY16 D15 CTRL 2_3,1,8.628503,1.714367,0.03663,0.464352,0,0.76972,0.03286,14.342687,3.80460628606651,5.37901970202689,-1.57441341596038
Driscoll,DC_121619,12/16/19,4,MY16,H2O,2,12,Sample_4 MY16 D15 CTRL 2_3_5,4 MY16 D15 CTRL 2_3,2,47.536705,0.178979,0.009116,0.303564,0,3.557563,0.107509,104.865076,3.45107567844631,5.37901970202689,-1.92794402358058
Driscoll,DC_121619,12/16/19,4,MY16,H2O,2,12,Sample_4 MY16 D15 CTRL 2_3_5,4 MY16 D15 CTRL 2_3,3,34.050128,0.723449,0.035809,0.384311,0,2.918498,0.111671,100.136205,4.27387310253626,5.37901970202689,-1.10514659949063
Driscoll,DC_121619,12/16/19,4,MY16,H2O,2,12,Sample_4 MY16 D15 CTRL 2_3_5,4 MY16 D15 CTRL 2_3,4,9.186483,1.5731,0.006981,0.368188,0,0.708488,0.039154,17.321559,3.08067140901595,5.37901970202689,-2.29834829301093
Driscoll,DC_121619,12/16/19,4,MY16,H2O,2,12,Sample_4 MY16 D15 CTRL 2_3_5,4 MY16 D15 CTRL 2_3,5,14.526778,1.076222,0.000203,0.420991,0,0.957288,0.042975,30.970995,2.85642848476651,5.37901970202689,-2.52259121726038
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_1_5,4 MY16 D15 metformin 2_1,1,51.98691,0.289098,0.021705,0.363137,0,4.032091,0.119559,161.710918,4.64021080956225,5.37901970202689,-0.738808892464641
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_1_5,4 MY16 D15 metformin 2_1,2,82.541188,0.659457,0.007034,0.280599,0,4.860043,0.186032,174.641444,5.28686271420248,5.37901970202689,-0.0921569878244091
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_1_5,4 MY16 D15 metformin 2_1,3,64.43262,0.350571,0.022606,0.402232,0,5.181608,0.159861,175.445053,5.35717766931076,5.37901970202689,-0.0218420327161226
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_1_5,4 MY16 D15 metformin 2_1,4,32.5814,0.26276,0.010179,0.44861,0,2.497813,0.071879,119.316008,3.67271253292363,5.37901970202689,-1.70630716910325
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_1_5,4 MY16 D15 metformin 2_1,5,34.467016,0.402543,0.017787,0.397868,0,1.718976,0.09712,91.124893,3.38117325675393,5.37901970202689,-1.99784644527295
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_2_5,4 MY16 D15 metformin 2_2,1,34.059937,0.930659,0.037163,0.594346,0,3.23198,0.071934,122.132569,5.2540083765553,5.37901970202689,-0.125011325471589
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_2_5,4 MY16 D15 metformin 2_2,2,65.720257,0.51421,0.009104,0.317081,0,4.115605,0.138239,171.040584,4.85322202888978,5.37901970202689,-0.525797673137106
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_2_5,4 MY16 D15 metformin 2_2,3,32.926476,0.961838,0.000506,0.588631,0,1.633679,0.087451,88.302668,4.12774597141044,5.37901970202689,-1.25127373061644
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_2_5,4 MY16 D15 metformin 2_2,4,34.423951,0.238002,0.025264,0.393966,0,0.957962,0.089383,99.960068,3.22428760847645,5.37901970202689,-2.15473209355044
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_2_5,4 MY16 D15 metformin 2_2,5,34.09707,0.688551,0.025718,0.519081,1.794393,2.250476,0.103227,105.177785,4.5868305885512,5.37901970202689,-0.792189113475683
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_3_5,4 MY16 D15 metformin 2_3,1,68.811179,0.378271,0.00925,0.350963,0,5.798965,0.165307,184.731398,5.35974977294151,5.37901970202689,-0.0192699290853753
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_3_5,4 MY16 D15 metformin 2_3,2,66.709701,0.484672,0.025325,0.392182,0,4.746256,0.173674,184.272285,5.5533555308417,5.37901970202689,0.174335828814817
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_3_5,4 MY16 D15 metformin 2_3,3,50.151406,0.513169,0.040886,0.430066,0,4.488847,0.163756,143.127072,5.23174091128993,5.37901970202689,-0.147278790736952
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_3_5,4 MY16 D15 metformin 2_3,4,83.722994,0.39508,0.021268,0.29447,0,3.531348,0.12248,181.116423,4.92941609077056,5.37901970202689,-0.449603611256322
Driscoll,DC_121619,12/16/19,4,MY16,METFO,2,12,Sample_4 MY16 D15 metformin 2_3_5,4 MY16 D15 metformin 2_3,5,50.37315,0.468449,0.039903,0.430746,0,3.710372,0.097336,154.852247,5.03225619386656,5.37901970202689,-0.346763508160326
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_1_3,16 MY16 D15 CTRL 2_1,1,17.235595,1.129691,0.023454,0.375348,0,2.404664,0.053766,43.730088,3.57006371893185,5.37901970202689,-1.80895598309504
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_1_3,16 MY16 D15 CTRL 2_1,2,6.641212,1.8839,0.055607,0.304845,0,0.493426,0.026837,9.039382,3.69273017430115,5.37901970202689,-1.68628952772573
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_1_3,16 MY16 D15 CTRL 2_1,3,34.540608,0.964913,0.006598,0.438413,0,2.057956,0.089537,96.501056,4.0334413541358,5.37901970202689,-1.34557834789109
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_2_3,16 MY16 D15 CTRL 2_2,1,33.694491,0.496948,0.020007,0.320677,0,1.895225,0.061706,105.487215,3.44488979478398,5.37901970202689,-1.93412990724291
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_2_3,16 MY16 D15 CTRL 2_2,2,19.856704,0.970684,0.057823,0.493853,5.555556,2.797069,0.073136,67.705341,5.28340606105639,5.37901970202689,-0.0956136409704991
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_2_3,16 MY16 D15 CTRL 2_2,3,32.433105,0.579618,0.0307,0.453773,5.403377,2.741214,0.134303,151.917065,5.51863938934072,5.37901970202689,0.13961968731383
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_3_3,16 MY16 D15 CTRL 2_3,1,19.157574,1.167029,0.015442,0.405973,0,1.052289,0.052053,45.167558,3.33199973240815,5.37901970202689,-2.04701996961873
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_3_3,16 MY16 D15 CTRL 2_3,2,12.248576,1.354188,0.07035,0.363787,0,0.912511,0.047809,34.269853,3.91591447120178,5.37901970202689,-1.46310523082511
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_3_3,16 MY16 D15 CTRL 2_3,3,6.54318,1.640046,0.035848,0.461508,4.137931,0.41949,0.032341,12.442811,4.16532399858891,5.37901970202689,-1.21369570343798
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_4_3,16 MY16 D15 CTRL 2_4,1,33.487264,1.400686,0.023224,0.340716,0,1.040702,0.071739,69.556338,3.9174766394615,5.37901970202689,-1.46154306256539
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_4_3,16 MY16 D15 CTRL 2_4,2,19.723405,1.436247,0.048071,0.377557,0,1.488933,0.045791,43.221844,4.01831427481261,5.37901970202689,-1.36070542721427
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_4_3,16 MY16 D15 CTRL 2_4,3,16.960431,1.435037,0.04365,0.383572,0,0.944492,0.0428,35.712596,3.75647741643288,5.37901970202689,-1.62254228559401
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_5_3,16 MY16 D15 CTRL 2_5,1,27.989513,1.084968,0.060509,0.373402,0,0.956242,0.043504,67.407359,4.0169143838874,5.37901970202689,-1.36210531813949
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_5_3,16 MY16 D15 CTRL 2_5,2,34.697365,0.349592,0.0224,0.335759,0,3.085553,0.081698,92.783543,3.50668270678108,5.37901970202689,-1.87233699524581
Driscoll,DC_121619,12/16/19,16,MY16,H2O,2,12,Sample_16 MY16 D15 CTRL 2_5_3,16 MY16 D15 CTRL 2_5,3,18.699688,1.19645,0.076427,0.346454,0,0.774366,0.042805,43.277597,3.89820943527075,5.37901970202689,-1.48081026675613
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_1_3,16 MY16 D15 metformin 2_1,1,46.609035,0.333188,0.036015,0.410922,0,9.965753,0.147448,154.634388,6.1275205720329,5.37901970202689,0.74850087000601
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_1_3,16 MY16 D15 metformin 2_1,2,38.775347,0.544988,0.044602,0.405351,0,4.446642,0.098882,138.531045,4.99725346941813,5.37901970202689,-0.381766232608754
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_1_3,16 MY16 D15 metformin 2_1,3,57.557084,0.227847,0.031762,0.410239,0.77634,8.823543,0.191105,175.35555,6.21707297756479,5.37901970202689,0.838053275537905
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_2_2,16 MY16 D15 metformin 2_2,1,33.340303,0.448067,0.021612,0.479776,0,3.428965,0.153423,141.128902,4.65746122597441,5.37901970202689,-0.721558476052472
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_2_2,16 MY16 D15 metformin 2_2,2,57.912225,0.53055,0.024486,0.384238,0,4.089713,0.140274,160.575136,5.05562772848608,5.37901970202689,-0.323391973540804
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_3_3,16 MY16 D15 metformin 2_3,1,38.719462,0.500218,0.020028,0.402992,1.219963,3.997543,0.115599,154.530336,4.90814977633187,5.37901970202689,-0.470869925695017
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_3_3,16 MY16 D15 metformin 2_3,2,6.213811,1.909496,0.064909,0.349787,0,0.390901,0.026253,8.024086,3.91128914525419,5.37901970202689,-1.46773055677269
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_3_3,16 MY16 D15 metformin 2_3,3,49.327116,0.737505,0.019282,0.378087,0,2.548542,0.08472,114.026075,4.20746565342206,5.37901970202689,-1.17155404860483
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_4_3,16 MY16 D15 metformin 2_4,1,50.847684,0.325721,0.035825,0.43556,0,5.034748,0.182826,154.609594,5.26123352840266,5.37901970202689,-0.117786173624221
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_4_3,16 MY16 D15 metformin 2_4,2,48.312741,0.430105,0.046516,0.372745,0.332717,7.086803,0.145221,141.16725,5.58757830288851,5.37901970202689,0.208558600861626
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_4_3,16 MY16 D15 metformin 2_4,3,33.786261,0.142114,0.036055,0.482495,0.110906,4.927149,0.10034,107.930982,4.40603029164692,5.37901970202689,-0.972989410379964
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_5_2,16 MY16 D15 metformin 2_5,1,68.720843,0.566249,0.021184,0.374731,0,4.599723,0.189061,226.025052,6.0077075675722,5.37901970202689,0.628687865545309
Driscoll,DC_121619,12/16/19,16,MY16,METFO,2,12,Sample_16 MY16 D15 metformin 2_5_2,16 MY16 D15 metformin 2_5,2,67.712418,0.41613,0.012204,0.308429,0,4.419675,0.101296,202.809105,5.13061102944231,5.37901970202689,-0.248408672584572
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_1_5,20 MY16 D14 CTRL 2_1,1,59.829825,0.326575,0.006141,0.296084,0,4.426804,0.196784,128.444669,4.22545691209619,5.37901970202689,-1.1535627899307
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_1_5,20 MY16 D14 CTRL 2_1,2,35.258089,0.440049,0.009713,0.313645,0,2.190158,0.08615,94.87033,3.23571441790092,5.37901970202689,-2.14330528412596
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_1_5,20 MY16 D14 CTRL 2_1,3,33.850986,0.599186,0.020849,0.35859,0,1.580407,0.066784,76.098875,3.27941003933166,5.37901970202689,-2.09960966269522
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_1_5,20 MY16 D14 CTRL 2_1,4,33.727825,0.347698,0.008479,0.352432,0,2.868652,0.111955,123.328704,3.69988615066588,5.37901970202689,-1.67913355136101
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_1_5,20 MY16 D14 CTRL 2_1,5,34.32734,0.229342,0.028774,0.39559,0,2.633726,0.10303,116.567333,3.80971417829273,5.37901970202689,-1.56930552373415
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_2_5,20 MY16 D14 CTRL 2_2,1,33.240642,0.859541,0.016939,0.322636,0,1.557471,0.051374,85.530153,3.4776940161098,5.37901970202689,-1.90132568591708
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_2_5,20 MY16 D14 CTRL 2_2,2,22.211129,0.655946,0.052214,0.35964,0,1.731893,0.056127,59.55699,3.48567013867787,5.37901970202689,-1.89334956334901
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_2_5,20 MY16 D14 CTRL 2_2,3,10.593377,1.445041,0.051855,0.367401,0,3.826565,0.069626,34.20824,4.40216396197521,5.37901970202689,-0.976855740051676
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_2_5,20 MY16 D14 CTRL 2_2,4,8.708474,1.595787,0.020869,0.44858,0,0.806613,0.049841,23.42773,3.57848775907256,5.37901970202689,-1.80053194295433
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_2_5,20 MY16 D14 CTRL 2_2,5,8.857488,1.439444,0.03678,0.36494,0,0.705541,0.054593,30.064001,3.47650200761016,5.37901970202689,-1.90251769441673
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_3_5,20 MY16 D14 CTRL 2_3,1,67.164344,0.318575,0.01769,0.319077,0,5.522166,0.174505,170.566804,5.12037494660327,5.37901970202689,-0.258644755423617
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_3_5,20 MY16 D14 CTRL 2_3,2,91.812906,0.360066,0.015539,0.282945,0,4.556034,0.205058,218.65107,5.61088019040153,5.37901970202689,0.231860488374645
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_3_5,20 MY16 D14 CTRL 2_3,3,59.796842,0.364154,0.015524,0.316444,0,6.714568,0.092708,170.237143,5.17934274661303,5.37901970202689,-0.199676955413857
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_3_5,20 MY16 D14 CTRL 2_3,4,54.553411,0.339903,0.016712,0.387585,0,4.384441,0.181959,158.757334,4.85367243044766,5.37901970202689,-0.52534727157923
Driscoll,DC_121619,12/16/19,20,MY16,H2O,2,12,Sample_20 MY16 D14 CTRL 2_3_5,20 MY16 D14 CTRL 2_3,5,67.431072,0.571861,0.033074,0.343371,0,4.114038,0.190822,192.435856,5.61706573236179,5.37901970202689,0.238046030334905
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_1_5,20 MY16 D14 metformin 2_1,1,13.409866,1.555886,0.024464,0.601978,0,1.375041,0.055941,33.481135,4.22908124205893,5.37901970202689,-1.14993845996796
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_1_5,20 MY16 D14 metformin 2_1,2,19.681774,1.099745,0.006964,0.493458,0,1.111285,0.059231,57.114942,3.52622774150194,5.37901970202689,-1.85279196052495
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_1_5,20 MY16 D14 metformin 2_1,3,67.4736,0.566949,0.014359,0.367763,0,8.27134,0.178443,206.688921,6.4171343085825,5.37901970202689,1.03811460655561
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_1_5,20 MY16 D14 metformin 2_1,4,67.407232,0.688058,0.030496,0.33158,0,4.719333,0.173697,176.010324,5.59115027944476,5.37901970202689,0.212130577417878
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_1_5,20 MY16 D14 metformin 2_1,5,65.065738,0.404431,0.017991,0.390165,0,4.779469,0.136401,182.80084,5.28730020583152,5.37901970202689,-0.0917194961953669
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_2_5,20 MY16 D14 metformin 2_2,1,8.314349,1.677826,0.006718,0.448446,0,1.022357,0.038839,16.436578,3.42880417477021,5.37901970202689,-1.95021552725668
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_2_5,20 MY16 D14 metformin 2_2,2,33.940955,0.862141,0.012348,0.627013,0,1.900435,0.084826,89.952454,4.34525162384296,5.37901970202689,-1.03376807818393
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_2_5,20 MY16 D14 metformin 2_2,3,66.749312,0.431878,0.008675,0.404553,0,5.589745,0.162842,173.163643,5.35024990746869,5.37901970202689,-0.0287697945581993
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_2_5,20 MY16 D14 metformin 2_2,4,92.876164,0.514096,0.006981,0.286322,0,8.190092,0.210307,229.524154,6.54704881556425,5.37901970202689,1.16802911353736
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_2_5,20 MY16 D14 metformin 2_2,5,19.934352,0.437696,0.025104,0.671119,10.17341,1.079756,0.067743,61.493379,4.95024190121483,5.37901970202689,-0.428777800812052
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_3_6,20 MY16 D14 metformin 2_3,1,52.560356,0.728878,0.030646,0.411879,0,4.809808,0.131393,144.589358,5.32423814531699,5.37901970202689,-0.0547815567098917
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_3_6,20 MY16 D14 metformin 2_3,2,10.170345,1.696926,0.056536,0.526716,0,1.908675,0.054882,27.833639,4.62127536450261,5.37901970202689,-0.757744337524279
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_3_6,20 MY16 D14 metformin 2_3,3,55.656398,0.395261,0.0195,0.373356,0,3.886224,0.144194,162.500466,4.79481844347008,5.37901970202689,-0.584201258556805
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_3_6,20 MY16 D14 metformin 2_3,4,66.96429,0.392372,0.015207,0.372405,1.801126,7.719123,0.184089,186.908968,6.18187886210639,5.37901970202689,0.802859160079501
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_3_6,20 MY16 D14 metformin 2_3,5,85.716998,0.496314,0.021161,0.382344,0,5.815464,0.166161,218.607537,6.2109932136568,5.37901970202689,0.831973511629918
Driscoll,DC_121619,12/16/19,20,MY16,METFO,2,12,Sample_20 MY16 D14 metformin 2_3_6,20 MY16 D14 metformin 2_3,6,75.515399,0.314392,0.009007,0.348587,0.699029,5.692932,0.186826,267.235737,6.34307719821785,5.37901970202689,0.964057496190964
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-1_3,23 MY16 D14 CRTL 2-1,1,33.913815,0.647995,0.021987,0.333935,0,1.74165,0.11151,90.304505,3.54789165547622,5.37901970202689,-1.83112804655067
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-1_3,23 MY16 D14 CRTL 2-1,2,45.963889,0.374914,0.025632,0.443587,0,3.090712,0.129429,125.668432,4.36202981995479,5.37901970202689,-1.01698988207209
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-1_3,23 MY16 D14 CRTL 2-1,3,33.700235,0.282723,0.034329,0.465409,0.224719,2.619913,0.078986,102.910451,3.93982751178141,5.37901970202689,-1.43919219024548
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-2_3,23 MY16 D14 CRTL 2-2,1,6.006949,1.895591,0.036281,0.416091,0,0.316216,0.026599,8.208872,3.67954518481314,5.37901970202689,-1.69947451721374
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-2_3,23 MY16 D14 CRTL 2-2,2,51.863748,0.343766,0.014285,0.356007,0,3.082167,0.07829,150.84208,4.20130558488978,5.37901970202689,-1.17771411713711
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-2_3,23 MY16 D14 CRTL 2-2,3,35.377092,0.215444,0.008045,0.362359,0.229008,1.538516,0.122414,98.34231,3.09966075564789,5.37901970202689,-2.27935894637899
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-3_3,23 MY16 D14 CRTL 2-3,1,31.844674,0.555167,0.010864,0.334049,0,1.445832,0.074715,83.224727,3.09505613471911,5.37901970202689,-2.28396356730778
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-3_3,23 MY16 D14 CRTL 2-3,2,32.830462,0.495656,0.00486,0.331482,0,1.401034,0.041952,71.599439,2.76706707997303,5.37901970202689,-2.61195262205386
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-3_3,23 MY16 D14 CRTL 2-3,3,14.455011,1.09479,0.015224,0.439095,0,0.724849,0.051154,34.725243,3.11799930125797,5.37901970202689,-2.26102040076891
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-4_3,23 MY16 D14 CRTL 2-4,1,18.417029,0.321513,0.013843,0.36444,0,2.577689,0.056448,49.938772,2.70307433502695,5.37901970202689,-2.67594536699993
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-4_3,23 MY16 D14 CRTL 2-4,2,15.498933,1.077558,0.000336,0.442045,1.447124,0.75727,0.046899,41.520985,3.19576174671022,5.37901970202689,-2.18325795531667
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-4_3,23 MY16 D14 CRTL 2-4,3,11.535516,1.302477,0.04093,0.47845,5.769231,0.879279,0.037255,19.065137,4.35712439477913,5.37901970202689,-1.02189530724776
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-5_3,23 MY16 D14 CRTL 2-5,1,6.841277,1.845301,0.023142,0.35084,0,0.589658,0.030636,10.814081,3.39813593062748,5.37901970202689,-1.9808837713994
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-5_3,23 MY16 D14 CRTL 2-5,2,16.176206,1.211342,0.063751,0.490166,0,1.630341,0.074542,39.983507,4.2767394678483,5.37901970202689,-1.10228023417858
Driscoll,DC_121619,12/16/19,23,MY16,H2O,2,12,Sample_23 MY16 D14 CRTL 2-5_3,23 MY16 D14 CRTL 2-5,3,7.355434,1.768632,0.040576,0.489541,6.652977,0.492619,0.096109,11.835991,4.89165214115021,5.37901970202689,-0.48736756087668
Driscoll,DC_121619,12/16/19,23,MY16,METFO,2,12,Sample_23 MY16 D14 METFORMIN 2-1_3,23 MY16 D14 METFORMIN 2-1,1,13.071533,1.132935,0.00495,0.426393,0,1.396872,0.065993,28.074244,3.07506461065706,5.37901970202689,-2.30395509136983
Driscoll,DC_121619,12/16/19,23,MY16,METFO,2,12,Sample_23 MY16 D14 METFORMIN 2-1_3,23 MY16 D14 METFORMIN 2-1,2,56.206125,0.351113,0.029238,0.43742,0.555556,3.946039,0.124138,168.221491,5.15010461033321,5.37901970202689,-0.228915091693677
